part,clause,page,lineno,field,value
3,,107,37,E.Info.SCM-4.NetworkInterface].,
3,,107,39,E.Info.SCM-4.FinancialAsset],is a subset of [E.Info.SCM-1.FinancialAsset].
3,,107,40,E.Info.SCM-4.NetworkInterface],"Description of each network interface of the equipment, including:"
3,,107,41,E.Info.SCM-4.NetworkInterface.Protocol],All communication protocols implemented and
3,,107,45,E.Info.SCM-4.SCM],Description of each secure communication mechanism that is required per SCM-1
3,,107,46,E.Info.SCM-4.FinancialAsset],or security assets
3,,107,47,"E.Info.SCM-4.SecurityAsset],",including:
3,,108,3,E.Info.SCM-4.SCM.Capabilities],Description of the security mechanisms and cryptographic
3,,108,5,E.Info.SCM-4.SecurityAsset],or financial assets documented in [E.Info.SCM-
3,,108,7,E.Info.SCM-4.SCM.SeqNumb],
3,,108,10,E.Info.SCM-4.NetworkInterface.Protocol];,and
3,,108,19,E.Info.SCM,-
3,,108,22,E.Info.SCM-4.NetworkInterface.Protocol];,and
3,,108,23,E.Info.SCM,-
3,,108,26,E.Info.SCM-4.NetworkInterface.Protocol],; and
3,,108,27,E.Info.SCM-4.SCM.Generic],
3,,108,28,E.Info.SCM,-
3,,108,31,E.Info.SCM-4.SCM.ImplDetail],Reference to versioned standards or specifications
3,,108,34,E.Info.SCM-4.SCM.Repudiation],Description of how the mechanism at least protects against
3,,108,36,E.Info.DT.SCM-4],Description of the selected path through the decision tree in Figure 22 for each
3,,108,37,E.Info.SCM-4.SCM].,
3,,108,40,E.Info.SCM-4.SCM].,
3,,108,42,E.Info.DT.SCM-4],with the following properties:
3,,108,44,"E.Info.SCM-4.SecurityAsset.Com],",[E.Info.SCM-
3,,108,45,E.Info.SCM-4.SCM.Capabilities],and [E.Info.SCM-4.SCM.Repudiation].
3,,109,8,"E.Info.SCM-4.SCM],",and for each equipment state
3,,109,9,E.Info.DT.SCM-4],ends
3,,109,11,"E.Info.DT.SCM-4],",examine its justification
3,,109,15,E.Info.DT.SCM-4],ends with
3,,109,17,E.Info.DT.SCM-4],ends with “FAIL”; and
3,,109,19,E.Info.DT.SCM-4].,
3,,109,21,E.Info.DT.SCM-4],ends with “FAIL”; or
3,,109,23,E.Info.DT.SCM-4].,
3,,110,14,E.Info.SCM-4.SecurityAsset],
3,,110,15,"E.Info.SCM-4.FinancialAsset],",between the equipment and an
3,,110,18,E.Info.SCM-4.SCM],"considering the equipment states documented, applying"
3,,110,20,E.Info.SCM,-
3,,110,24,E.Info.SCM,-
3,,110,29,"E.Info.SCM-4.SCM.OneTimeEncKey],",that:
3,,110,33,E.Info.SCM,-
3,,110,39,E.Info.SCM-4.SCM],with the corresponding methods to ensure replay protection for the
3,,111,6,E.Info.SCM-4.SCM],with the corresponding methods to ensure replay protection for the
3,,112,21,E.Info.LGM-1.FinancialAssetEvent],Description of each internal activity that is relevant for financial
3,,112,33,E.Info.LGM,-
3,,112,47,E.Info.LGM,-
3,,112,49,E.Info.DT.LGM-1],Description of the selected path through the decision tree in Figure 23 for each event
3,,112,50,E.Info.LGM-1.FinancialAssetEvent].,
3,,112,52,E.Info.DT.LGM-1],with the following properties:
3,,112,54,E.Info.LGM-1.FinancialAssetEvent.Legal];,and
3,,112,64,E.Info.LGM,-
3,,113,6,"E.Info.LGM-1.FinancialAssetEvent],",check whether the path through the
3,,113,7,E.Info.DT.LGM-1],ends with “NOT APPLICABLE” or “PASS”.
3,,113,8,"E.Info.DT.LGM-1],",examine its justification
3,,113,12,E.Info.DT.LGM-1],ends with
3,,113,14,E.Info.DT.LGM-1],ends with “FAIL”; and
3,,113,16,E.Info.DT.LGM-1].,
3,,113,18,E.Info.DT.LGM-1],ends with “FAIL”; or
3,,113,20,E.Info.DT.LGM-1].,
3,,114,10,"E.Info.LGM-1.FinancialAssetEvent],",functionally confirm whether the
3,,114,11,E.Info.LGM-1.FinancialAssetEvent.LGM],by:
3,,114,16,E.Info.LGM-1.FinancialAssetEvent],is not implemented.
3,,114,18,E.Info.LGM-1.FinancialAssetEvent],is not implemented.
3,,115,4,E.Info.LGM-2.LGM],"Description of each logging mechanism that is required per LGM-1, including:"
3,,115,7,E.Info.LGM-2.LGM.InternalStorage],The storage location of log data for related
3,,115,17,E.Info.LGM,-
3,,115,20,E.Info.DT.LGM-2],Description of the selected path through the decision tree in Figure 24 for each logging
3,,115,21,E.Info.LGM-2.LGM].,
3,,115,23,E.Info.DT.LGM-2],with the following properties:
3,,115,25,E.Info.LGM-2.LGM.ExternalStorage];,and
3,,115,35,E.Info.LGM,-
3,,116,6,E.Info.LGM-2.LGM],check whether the path through the
3,,116,7,E.Info.DT.LGM-2],ends with “NOT APPLICABLE” or “PASS”.
3,,116,8,"E.Info.DT.LGM-2],",examine its justification
3,,116,12,E.Info.DT.LGM-2],ends with
3,,116,14,E.Info.DT.LGM-2],ends with “FAIL”; and
3,,116,16,E.Info.DT.LGM-2].,
3,,116,18,E.Info.DT.LGM-2],ends with “FAIL”; or
3,,116,20,E.Info.DT.LGM-2].,
3,,117,6,E.Info.LGM-2.LGM].,
3,,117,16,E.Info.LGM-2.LGM],
3,,117,18,E.Info.LGM,-
3,,117,27,E.Info.LGM-2.LGM.InternalStorage].,
3,,117,29,E.Info.LGM-2.LGM.InternalStorage].,
3,,118,10,E.Info.LGM-3.Events],"Description of the logged events, where related log data is persistently stored on"
3,,118,12,E.Info.LGM-3.Quantity],Minimum number of the latest events for which log data can be persistently
3,,118,14,E.Info.DT.LGM-3],Description of the selected path through the decision tree in Figure 25.
3,,118,16,E.Info.DT.LGM-3],with the following properties:
3,,118,17,E.Info.LGM-3.Quantity].,
3,,118,27,E.Info.DT.LGM-3],ends with “PASS”.
3,,118,28,"E.Info.DT.LGM-3],",examine its justification
3,,119,5,E.Info.DT.LGM-3],end with “PASS”; and
3,,119,7,E.Info.DT.LGM-3].,
3,,119,9,E.Info.DT.LGM-3],ends with “FAIL”; or
3,,119,11,E.Info.DT.LGM-3].,
3,,119,20,E.Info.LGM,-
3,,119,25,E.Info.LGM-3.Quantity],by
3,,119,26,E.Info.LGM-3.Events],to reach the minimum number of
3,,119,27,E.Info.LGM-3.Quantity];,and
3,,119,33,E.Info.LGM-3.Quantity].,
3,,119,35,E.Info.LGM,-
3,,120,26,E.Info.LGM-4.Events],"Description of the logged events, where related log data is persistently stored on"
3,,120,28,E.Info.LGM-4.LGM],Description of each logging mechanism that is required per LGM-1 that generates
3,,120,30,E.Info.LGM-4.LGM.Timestamp],
3,,120,33,E.Info.LGM,-
3,,120,36,E.Info.DT.LGM-4],Description of the selected path through the decision tree in Figure 26 for each logging
3,,120,37,E.Info.LGM-4.LGM].,
3,,120,39,E.Info.DT.LGM-4],with the following properties:
3,,120,49,E.Info.LGM,-
3,,121,12,E.Info.LGM,-
3,,121,23,"E.Info.LGM-4.LGM],",check whether the path through the
3,,121,24,E.Info.DT.LGM-4],ends with “PASS”.
3,,121,25,"E.Info.DT.LGM-4],",examine its justification
3,,121,29,E.Info.DT.LGM-4],end with “PASS”; and
3,,121,31,E.Info.DT.LGM-4].,
3,,122,4,E.Info.DT.LGM-4],ends with “FAIL”; or
3,,122,6,E.Info.DT.LGM-4].,
3,,122,15,E.Info.LGM-4.LGM],regarding its timestamps and time-related
3,,122,21,"E.Info.LGM-4.LGM],",functionally confirm that log data persistently stored on the
3,,122,22,E.Info.LGM-4.LGM.Timestamp],when real time
3,,122,25,E.Info.LGM-4.Events];,and
3,,122,29,"E.Info.LGM-4.LGM],",functionally confirm that log data persistently stored on the
3,,122,30,E.Info.LGM-4.LGM.Timerelated],when
3,,122,33,E.Info.LGM-4.Events];,and
3,,123,5,E.Info.LGM-4.LGM],there is no evidence that:
3,,123,11,E.Info.LGM-4.LGM],there is evidence that:
3,,124,40,E.Info.CCK-1.CCK],For each confidential cryptographic key (whether preinstalled or generated by the
3,,125,5,E.Info.CCK-1.CCK.Deviation],Reference to the corresponding justification and to the
3,,125,7,E.Info.CCK-1.CCK.SecurityStrength],The security strength and the reference of the lookup tables
3,,125,12,E.Info.DT.CCK-1],Description of the selected path through the decision tree in Figure 27 for each
3,,125,13,E.Info.CCK-1.CCK].,
3,,125,15,E.Info.DT.CCK-1],with the following properties:
3,,125,17,E.Info.CCK-1.CCK.Deviation];,and
3,,125,18,E.Info.CCK-1.CCK],and [E.Info.CCK-
3,,126,3,"E.Info.CCK-1.CCK],",check whether the path
3,,126,4,E.Info.DT.CCK-1],ends with “NOT APPLICABLE” or “PASS”.
3,,126,5,"E.Info.DT.CCK-1],",examine its justification
3,,126,9,E.Info.DT.CCK-1],ends with
3,,126,11,E.Info.DT.CCK-1],ends with “FAIL”; and
3,,126,13,E.Info.DT.CCK-1].,
3,,126,15,E.Info.DT.CCK-1],ends with “FAIL”; or
3,,126,17,E.Info.DT.CCK-1].,
3,,126,27,E.Info.CCK-1.CCK].,
3,,126,29,E.Info.CCK,-
3,,126,32,E.Info.CCK-1.CCK].,
3,,127,6,E.Info.CCK-1.CCK],are implemented as documented.
3,,127,13,E.Info.CCK-1.CCK],functionally assess whether
3,,127,14,E.Info.CCK-1.CCK],is implemented in accordance with [E.Info.CCK-
3,,127,18,E.Info.CCK-1.CCK],deviates from their documentation.
3,,127,20,E.Info.CCK-1.CCK],deviates from the documentation.
3,,128,28,E.Info.CCK-2.Generation],Description of each generation mechanism for confidential cryptographic
3,,128,30,E.Info.CCK-2.Generation.CCK],Specification of the confidential cryptographic keys the
3,,128,35,E.Info.CCK-2.Generation.RNSource],
3,,129,5,E.Info.CCK-2.Generation.RNG],
3,,129,16,E.Info.CCK-2.Generation.Implementation],
3,,129,22,E.Info.CCK,-
3,,129,30,E.Info.DT.CCK-2],Description of the selected path through the decision tree in Figure 28 for each
3,,129,31,E.Info.CCK-2.Generation].,
3,,129,33,E.Info.DT.CCK-2],with the following properties:
3,,129,35,E.Info.CCK-2.Generation.Deviation];,and
3,,129,36,E.Info.CCK-2.Generation].,
3,,129,40,E.Info.CCK-2.Generation],are as required per CCK-2.
3,,130,9,"E.Info.CCK-2.Generation],",check whether the path through the decision tree documented in
3,,130,10,E.Info.DT.CCK-2],ends with “NOT APPLICABLE” or “PASS”.
3,,130,11,"E.Info.DT.CCK-2],",examine its justification
3,,130,15,E.Info.DT.CCK-2],ends with
3,,130,17,E.Info.DT.CCK-2],ends with “FAIL”; and
3,,130,19,E.Info.DT.CCK-2].,
3,,130,23,E.Info.DT.CCK-2].,
3,,131,7,E.Info.CCK-2.Generation].,
3,,131,12,E.Info.CCK-2.Generation],through a consistency check with
3,,131,13,E.Info.CCK-1.CCK].,
3,,131,16,E.Info.CCK-2.Generation].,
3,,131,18,E.Info.CCK-2.Generation].,
3,,132,23,E.Info.CCK-3.CCK],"Description of each preinstalled confidential cryptographic key on the equipment,"
3,,132,27,E.Info.CCK-3.CCK.Controlled],Description of:
3,,132,33,E.Info.CCK-3.CCK.Shared],Description of the equipment’s functionalities that require the
3,,132,35,E.Info.CCK-3.CCK.Unique],
3,,132,37,E.Info.DT.CCK-3],Description of the selected path through the decision tree shown in Figure 29 for each
3,,132,38,E.Info.CCK-3.CCK].,
3,,132,40,E.Info.DT.CCK-3],with the following properties:
3,,132,42,E.Info.CCK-3.CCK.Controlled];,and
3,,133,4,E.Info.CCK-3.CCK.Shared];,and
3,,133,5,E.Info.CCK-3.CCK.Unique].,
3,,133,15,"E.Info.CCK-3.CCK],",check whether the path through the decision tree
3,,133,16,E.Info.DT.CCK-3],ends with “NOT APPLICABLE” or “PASS”.
3,,133,17,"E.Info.DT.CCK-3],",examine its justification
3,,133,21,E.Info.DT.CCK-3],ends with
3,,133,23,E.Info.DT.CCK-3],ends with “FAIL”; and
3,,133,25,E.Info.DT.CCK-3].,
3,,133,27,E.Info.DT.CCK-3],ends with “FAIL”; or
3,,133,29,E.Info.DT.CCK-3].,
3,,134,11,E.Info.CCK-3.CCK].,
3,,134,14,E.Info.CCK-3.CCK].,
3,,134,16,E.Info.CCK-3.CCK].,
3,,134,25,"E.Info.CCK-3.CCK],",where [E.Info.CCK-3.CCK.Unique] indicates that the CCK
3,,135,5,"E.Info.CCK-3.CCK],",where [E.Info.CCK-3.CCK.Unique] indicates that the CCK is claimed to be practically
3,,135,8,"E.Info.CCK-3.CCK],",where [E.Info.CCK-3.CCK.Unique] indicates that the CCK is claimed to be practically
3,,136,16,E.Info.GEC-1.SecurityAsset],Description of each security asset of the equipment.
3,,136,17,E.Info.GEC-1.FinancialAsset],Description of each financial asset of the equipment.
3,,136,18,E.Info.GEC-1.SoftwareDocumentation],"Description of the software of the equipment, including their"
3,,136,19,E.Info.GEC,-
3,,136,20,E.Info.GEC-1.FinancialAsset].,
3,,136,21,E.Info.GEC-1.HardwareDocumentation],Description of the hardware of the equipment that affect the
3,,136,22,E.Info.GEC-1.SecurityAsset],and [E.Info.GEC-
3,,136,24,E.Info.GEC-1.ListOfVulnerabilities],Description of all publicly known exploitable vulnerabilities in the
3,,136,25,E.Info.GEC,-
3,,136,26,E.Info.GEC-1.FinancialAsset].,The document includes also the source of the
3,,136,30,E.Info.GEC-1.ListOfVulnerabilities.Remediated],The
3,,136,33,E.Info.GEC-1.ListOfVulnerabilities.SpecificCondition],The description of specific conditions
3,,136,35,E.Info.GEC-1.ListOfVulnerabilities.Mitgated],The
3,,136,37,E.Info.GEC-1.ListOfVulnerabilities.Accepted],The
3,,136,39,E.Info.DT.GEC-1],Description of the selected path through the decision tree in Figure 30 for each
3,,136,40,E.Info.GEC-1.SoftwareDocumentation],and [E.Info.GEC-
3,,137,4,E.Info.DT.GEC-1],with the following properties:
3,,137,14,E.Info.GEC,-
3,,137,17,E.Info.GEC-1.ListOfVulnerabilities],and [E.Info.GEC-
3,,137,20,E.Info.GEC-1.ListOfVulnerabilities.SpecificCondition];,
3,,137,22,E.Info.GEC-1.ListOfVulnerabilities.Mitgated];,and
3,,137,32,E.Info.GEC,-
3,,137,45,E.Info.GEC-1.SoftwareDocumentation],and hardware documented in [E.Info.GEC-
3,,137,47,E.Info.DT.GEC-1],ends with “NOT APPLICABLE” or “PASS”.
3,,138,3,"E.Info.DT.GEC-1],",examine its justification
3,,138,7,E.Info.DT.GEC-1],ends with
3,,138,9,E.Info.DT.GEC-1],ends with “FAIL”; and
3,,138,11,E.Info.DT.GEC-1].,
3,,138,13,E.Info.DT.GEC-1],ends with “FAIL”; or
3,,138,15,E.Info.DT.GEC-1].,
3,,138,21,E.Info.GEC-1.ListOfVulnerabilities].,
3,,138,28,E.Info.GEC,-
3,,138,31,E.Info.GEC,-
3,,138,38,E.Info.GEC,-
3,,139,4,E.Info.GEC,-
3,,139,10,E.Info.GEC-1.ListOfVulnerabilities],are not able to affect security assets or
3,,139,17,E.Info.GEC-1.ListOfVulnerabilities],are
3,,139,18,E.Info.GEC,-
3,,139,26,E.Info.GEC-1.ListOfVulnerabilities],considering also the specific conditions
3,,139,27,E.Info.GEC-1.ListOfVulnerabilities].,
3,,139,30,E.Info.GEC-1.ListOfVulnerabilities],considering also the specific conditions for the exploitability defined
3,,139,31,E.Info.GEC-1.ListOfVulnerabilities].,
3,,141,4,E.Info.GEC-2.NetworkInterface.Exposure],Description of each network interface and exposed service
3,,141,7,E.Info.GEC-2.Setup],Documentation how to setup the
3,,141,9,E.Info.GEC-2.SecurityAsset],Documentation of each security asset that is accessible via network
3,,141,11,E.Info.GEC-2.FinancialAsset],Documentation of each financial asset that is accessible via network
3,,141,13,E.Info.DT.GEC-2],Description of the selected path through the decision tree in Figure 31 for each
3,,141,14,E.Info.GEC,-
3,,141,17,E.Info.DT.GEC-2],with the following properties:
3,,141,19,E.Info.GEC-2.NetworkInterface.Exposure];,and
3,,141,21,E.Info.GEC-2.SecurityAsset],and [E.Info.GEC-
3,,141,32,E.Info.GEC,-
3,,141,38,E.Info.GEC-2.NetworkInterface.Exposure],is restricted to the ones
3,,142,6,E.Info.GEC,-
3,,142,8,E.Info.DT.GEC-2],ends with “NOT APPLICABLE” or “PASS”.
3,,142,9,"E.Info.DT.GEC-2],",examine its justification
3,,142,13,E.Info.DT.GEC-2],ends with
3,,142,15,E.Info.DT.GEC-2],ends with “FAIL”; and
3,,142,17,E.Info.DT.GEC-2].,
3,,142,19,E.Info.DT.GEC-2],ends with “FAIL”; or
3,,142,21,E.Info.DT.GEC-2].,
3,,143,14,E.Info.GEC-2.NetworkInterface.Exposure],or
3,,143,15,E.Info.GEC-2.Setup],or to operate the equipment in basic
3,,143,22,E.Info.GEC-2.NetworkInterface.Exposure],and are required
3,,143,23,E.Info.GEC-2.Setup],or for basic operation of the equipment.
3,,143,25,E.Info.GEC-2.NetworkInterface.Exposure],or not required
3,,143,26,E.Info.GEC-2.Setup],or for basic operation of the equipment.
3,,144,12,E.Info.GEC-3.NetworkInterface.Exposure],Description of each network interface and exposed service
3,,144,15,E.Info.GEC-3.SecurityAsset],Documentation of each security asset that is accessible via network
3,,144,17,E.Info.GEC-3.FinancialAsset],Documentation of each financial asset that is accessible via network
3,,144,19,E.Info.DT.GEC-3],Description of the selected path through the decision tree in Figure 32 for each
3,,144,20,E.Info.GEC,-
3,,144,23,E.Info.DT.GEC-3],with the following properties:
3,,144,25,E.Info.GEC-3.SecurityAsset],and [E.Info.GEC-
3,,144,36,E.Info.GEC,-
3,,145,7,E.Info.GEC-3.NetworkInterface.Exposure],that is part of the factory default state check whether the
3,,145,8,E.Info.DT.GEC-3],ends with “NOT APPLICABLE” or “PASS”.
3,,145,9,"E.Info.DT.GEC-3],",examine its justification
3,,145,13,E.Info.DT.GEC-3],ends with
3,,145,15,E.Info.DT.GEC-3],ends with “FAIL”; and
3,,145,17,E.Info.DT.GEC-3].,
3,,145,19,E.Info.DT.GEC-3],ends with “FAIL”; or
3,,145,21,E.Info.DT.GEC-3].,
3,,146,11,E.Info.GEC-3.NetworkInterface.Exposure].,
3,,146,14,E.Info.GEC,-
3,,146,27,E.Info.GEC,-
3,,146,44,E.Info.GEC-3.NetworkInterface.Exposure],are configurable; and
3,,147,3,E.Info.GEC-3.NetworkInterface.Exposure],is only possible
3,,147,10,E.Info.GEC-3.NetworkInterface.Exposure].,
3,,147,15,E.Info.GEC-3.NetworkInterface.Exposure].,
3,,148,4,E.Info.GEC-4.UserDoc.NetworkInterface.Exposure],User documentation of each exposed network
3,,148,6,E.Info.GEC-4.NetworkInterface.Exposure],Description of each exposed network interface and exposed
3,,148,8,E.Info.DT.GEC-4],Description of the selected path through the decision tree in Figure 33 for each
3,,148,9,E.Info.GEC,-
3,,148,12,E.Info.DT.GEC-4],with the following properties:
3,,148,14,E.Info.GEC-4.NetworkInterface.Exposure];,and
3,,148,24,E.Info.GEC,-
3,,148,36,E.Info.GEC,-
3,,148,38,E.Info.DT.GEC-4],ends with “NOT APPLICABLE” or “PASS”.
3,,149,3,"E.Info.DT.GEC-4],",examine its justification
3,,149,7,E.Info.DT.GEC-4],ends with
3,,149,9,E.Info.DT.GEC-4],ends with “FAIL”; and
3,,149,11,E.Info.DT.GEC-4].,
3,,149,13,E.Info.DT.GEC-4],ends with “FAIL”; or
3,,149,15,E.Info.DT.GEC-4].,
3,,149,38,E.Info.GEC,-
3,,149,41,E.Info.GEC-4.UserDoc.NetworkInterface.Exposure].,
3,,150,15,E.Info.GEC,-
3,,150,18,E.Info.GEC,-
3,,150,48,E.Info.GEC-5.PhysicalExternalInterface],"Description of each physical external interface, including:"
3,,150,49,E.Info.GEC-5.PhysicalExternalInterface.Purpose],The purpose of the interface; and
3,,150,50,E.Info.GEC-5.PhysicalExternalInterface.Type],Description of the interface type (e.g. USB-C).
3,,151,3,E.Info.GEC-5.IntFunc],Description of the intended functionality of the equipment.
3,,151,4,E.Info.DT.GEC-5],Description of the selected path through the decision tree in Figure 34 for each
3,,151,5,E.Info.GEC-5.PhysicalExternalInterface].,
3,,151,7,"E.Info.DT.GEC-5],",with the following property:
3,,151,18,E.Info.GEC,-
3,,151,30,E.Info.GEC-5.PhysicalExternalInterface],check
3,,151,31,E.Info.DT.GEC-5],ends with “PASS”.
3,,151,32,"E.Info.DT.GEC-5],",examine its justification
3,,151,36,E.Info.DT.GEC-5],end with “PASS”; and
3,,151,38,E.Info.DT.GEC-5].,
3,,152,4,E.Info.DT.GEC-5],ends with “FAIL”; or
3,,152,6,E.Info.DT.GEC-5].,
3,,152,11,E.Info.GEC,-
3,,152,17,E.Info.GEC-5.PhysicalExternalInterface],
3,,152,23,E.Info.GEC-5.PhysicalExternalInterface].,
3,,152,26,E.Info.GEC-5.PhysicalExternalInterface].,
3,,152,28,E.Info.GEC-5.PhysicalExternalInterface].,
3,,154,18,E.Info.GEC-6.ExternalInterface],Description of each external interface including:
3,,154,19,E.Info.GEC-6.ExternalInterface.Capabilities],"Description of any used APIs, protocols, input"
3,,154,21,E.Info.GEC-6.ExternalInterface.Validation],Description how the input for instance via
3,,154,23,E.Info.GEC-6.SecurityAsset],Description of each security asset that is potentially impacted via external
3,,154,25,E.Info.GEC-6.FinancialAsset],Description of each financial asset that is potentially impacted via external
3,,154,27,E.Info.DT.GEC-6],Description of the selected path through the decision tree in Figure 35 for each of the
3,,154,28,E.Info.GEC-6.ExternalInterface].,
3,,154,30,E.Info.DT.GEC-6],with the following properties:
3,,154,32,E.Info.GEC-6.ExternalInterface],and [E.Info.GEC-
3,,154,34,E.Info.GEC,-
3,,154,36,E.Info.GEC-6.ExternalInterface.Validation],
3,,154,38,E.Info.GEC,-
3,,155,14,"E.Info.GEC-6.ExternalInterface],",check whether the path
3,,155,15,E.Info.DT.GEC-6],ends with “PASS” or “NOT APPLICABLE”.
3,,155,16,"E.Info.DT.GEC-6],",examine its justification
3,,155,20,E.Info.DT.GEC-6],ends with “PASS”;
3,,155,22,E.Info.DT.GEC-6],ends with “FAIL”; and
3,,155,24,E.Info.DT.GEC-6].,
3,,156,4,E.Info.DT.GEC-6],ends with “FAIL”; or
3,,156,6,E.Info.DT.GEC-6].,
3,,156,19,E.Info.GEC,-
